Expense_ID,Date,Department,Expense_Type,Vendor,Budget,Actual_Expense,Payment_Mode
EXP104012,9/3/2024,Finance,Maintenance,Prime Vendors,47631,32734,Credit Card
EXP103886,8/6/2024,Operation,Office Supplies,Bright Media,93231,101259,Credit Card
EXP124498,7/2/2024,IT,Utilities,ABC Pvt Ltd,227137,221330,UPI
EXP120010,1/30/2025,Sales,Office Supplies,Tech Solutions,211308,292763,Cash
EXP113152,5/15/2025,Sales,Maintenance,Star Traders,239848,325712,Bank Transfer
EXP100549,8/29/2024,HR,Utilities,Global Systems,78341,63073,Bank Transfer
EXP124720,5/3/2024,Administration,Travel,Prime Vendors,178767,92363,Bank Transfer
EXP111409,10/16/2024,Sales,Internet,Tech Solutions,163541,95462,Credit Card
EXP107134,5/14/2025,IT,Maintenance,Tech Solutions,127934,122680,Cash
EXP115081,5/1/2025,Marketing,Maintenance,ABC Pvt Ltd,288863,361843,Bank Transfer
EXP121619,5/20/2024,Marketing,Training,Star Traders,26324,34859,
EXP106626,1/2/2024,Marketing,Utilities,Tech Solutions,256916,369896,Cash
EXP107513,4/12/2025,Sales,Internet,Urban Services,297563,317259,Credit Card
EXP113173,6/17/2024,IT,Utilities,Tech Solutions,154441,80448,UPI
EXP103272,12/12/2024,Finance,Travel,Quick Supplies,134337,200294,Credit Card
EXP124786,8/9/2024,Marketing,Maintenance,Prime Vendors,265416,144740,UPI
EXP117166,9/5/2024,IT,Salary,Bright Media,124015,173297,Bank Transfer
EXP120386,3/27/2024,Operation,Internet,Data Corp,179199,165080,Credit Card
EXP110428,3/21/2024,Sales,Software,Global Systems,126006,128146,Cash
EXP111931,3/8/2024,Sales,Consulting,Bright Media,104850,102615,Cash
EXP115188,10/11/2024,Sales,Consulting,Urban Services,101643,84511,Bank Transfer
EXP117887,4/23/2025,Administration,Utilities,Prime Vendors,112845,66978,Cash
EXP108351,12/2/2025,Marketing,Marketing Campaign,Bright Media,41040,44423,Credit Card
EXP123808,3/2/2025,HR,Travel,Global Systems,36951,31220,Bank Transfer
EXP122867,9/19/2024,Marketing,Training,Global Systems,68743,58060,Credit Card
EXP100601,12/31/2024,IT,Consulting,Data Corp,194237,255895,Bank Transfer
EXP124742,4/8/2025,Sales,Travel,Urban Services,296876,300720,Bank Transfer
EXP108144,4/7/2025,Marketing,Consulting,Data Corp,247225,254753,UPI
EXP109136,2/9/2025,Administration,Salary,Data Corp,204208,140432,UPI
EXP108623,12/2/2024,Operation,Maintenance,Urban Services,207760,269906,Bank Transfer
EXP106532,2/10/2024,Administration,Software,Urban Services,29110,23399,Bank Transfer
EXP122781,7/31/2024,Sales,Maintenance,Tech Solutions,27985,28486,Cash
EXP109870,7/5/2024,Operation,Internet,Prime Vendors,275409,396277,Credit Card
EXP102167,4/1/2025,Operation,Consulting,Quick Supplies,285934,312576,Cash
EXP107932,9/24/2024,Marketing,Marketing Campaign,CloudNet,84323,81980,UPI
EXP110727,1/15/2024,Administration,Travel,Prime Vendors,147202,88053,Bank Transfer
EXP117056,3/19/2024,Operation,Office Supplies,CloudNet,26229,20250,UPI
EXP107510,2/1/2025,Operation,Internet,Star Traders,269226,308429,UPI
EXP113821,12/4/2024,Sales,Utilities,Quick Supplies,31507,36112,Bank Transfer
EXP122727,3/3/2024,Finance,Utilities,ABC Pvt Ltd,230979,195973,UPI
EXP115071,12/14/2024,Sales,Utilities,Urban Services,285966,148403,Bank Transfer
EXP110351,5/30/2024,Finance,Consulting,Global Systems,287706,151495,UPI
EXP110757,7/27/2024,Finance,Internet,Data Corp,75756,44088,Cash
EXP108231,12/28/2024,Finance,Maintenance,Star Traders,112470,118756,Cash
EXP116291,3/26/2025,Marketing,Training,Global Systems,275139,342945,Credit Card
EXP102624,11/5/2024,Finance,Software,Prime Vendors,74052,60355,UPI
EXP120572,9/30/2024,Marketing,Utilities,Data Corp,172072,248202,UPI
EXP111732,9/25/2024,Sales,Software,Prime Vendors,244186,361869,UPI
EXP120169,1/24/2024,HR,Software,Bright Media,226749,146209,Cash
EXP106778,2/8/2025,Marketing,Training,Data Corp,181053,153038,Credit Card
EXP110935,3/4/2025,HR,Salary,Global Systems,214958,209961,Bank Transfer
EXP120117,1/20/2024,Marketing,Consulting,Prime Vendors,211640,120220,UPI
EXP100741,3/10/2024,Sales,Maintenance,Urban Services,125901,83013,Bank Transfer
EXP100411,2/9/2025,Finance,Maintenance,Urban Services,20088,26634,Bank Transfer
EXP117252,3/21/2025,IT,Consulting,ABC Pvt Ltd,213336,265391,Credit Card
EXP110581,2/13/2025,Operation,Utilities,CloudNet,28522,27507,
EXP120188,3/15/2024,HR,Travel,ABC Pvt Ltd,158229,89536,Bank Transfer
EXP119946,4/30/2024,IT,Internet,ABC Pvt Ltd,225899,278944,UPI
EXP101616,6/16/2024,Finance,Consulting,Global Systems,261325,221322,UPI
EXP118742,1/14/2024,Finance,Salary,Data Corp,145676,86624,Cash
EXP114023,10/15/2024,Sales,Training,Global Systems,172784,115685,UPI
EXP105207,1/16/2025,Operation,Maintenance,Global Systems,200296,293480,UPI
EXP106593,7/31/2024,IT,Software,Data Corp,115733,108013,Credit Card
EXP119826,9/11/2024,Sales,Internet,Data Corp,287133,174414,Bank Transfer
EXP123401,4/30/2025,IT,Salary,CloudNet,265836,146773,Credit Card
EXP106345,3/10/2025,IT,Consulting,Urban Services,214839,251844,Bank Transfer
EXP124226,5/22/2024,Administration,Salary,Bright Media,91350,60694,Cash
EXP106969,11/17/2024,Marketing,Maintenance,Global Systems,292724,394641,Cash
EXP119696,10/14/2024,IT,Consulting,Data Corp,243014,151087,Bank Transfer
EXP117663,5/4/2024,Sales,Training,Global Systems,245068,340902,Cash
EXP102760,1/26/2025,Operation,Internet,Bright Media,24180,27538,Credit Card
EXP122554,1/22/2025,HR,Office Supplies,Bright Media,234381,280345,UPI
EXP100462,7/1/2025,IT,Internet,Quick Supplies,29762,41027,Credit Card
EXP116496,2/9/2025,Operation,Training,Global Systems,145814,151961,Bank Transfer
EXP119992,2/16/2024,Finance,Software,Prime Vendors,42615,28721,Credit Card
EXP104193,3/10/2025,Finance,Maintenance,ABC Pvt Ltd,230483,240033,UPI
EXP109251,1/30/2025,IT,Consulting,Prime Vendors,299067,388679,UPI
EXP124559,12/16/2024,Operation,Software,CloudNet,295091,167290,Credit Card
EXP113976,6/1/2024,Sales,Office Supplies,Data Corp,107699,107546,Credit Card
EXP108147,10/24/2024,IT,Training,Global Systems,257930,376602,Credit Card
EXP103105,2/19/2025,IT,Consulting,Quick Supplies,215011,304129,Credit Card
EXP110069,1/8/2024,Administration,Office Supplies,Prime Vendors,89942,87876,Cash
EXP120482,5/3/2025,Finance,Internet,Bright Media,266525,204483,Cash
EXP104307,3/29/2024,Marketing,Training,Prime Vendors,55336,56791,Credit Card
EXP109807,7/8/2024,IT,Training,Star Traders,105556,141807,UPI
EXP111203,7/18/2024,Operation,Travel,Global Systems,64423,81554,UPI
EXP117246,6/20/2024,IT,Software,Tech Solutions,122168,154780,Cash
EXP111444,10/26/2024,Marketing,Training,Urban Services,116390,130259,UPI
EXP122458,9/5/2024,Marketing,Consulting,ABC Pvt Ltd,107174,129671,Bank Transfer
EXP109440,1/31/2025,HR,Marketing Campaign,ABC Pvt Ltd,47049,52693,UPI
EXP109538,2/4/2024,Operation,Office Supplies,CloudNet,138233,154292,Bank Transfer
EXP111430,1/26/2025,Administration,Utilities,Tech Solutions,69166,71805,UPI
EXP104168,4/6/2025,Operation,Travel,Bright Media,286152,417268,Cash
EXP113720,6/22/2024,Sales,Salary,CloudNet,261728,279314,Credit Card
EXP113020,9/19/2024,IT,Salary,Urban Services,206160,287543,Credit Card
EXP114283,5/12/2024,IT,Consulting,ABC Pvt Ltd,261660,382403,UPI
EXP117897,2/23/2024,Marketing,Salary,Quick Supplies,128922,85514,Bank Transfer
EXP102078,3/19/2025,Finance,Software,Tech Solutions,27816,15886,Cash
EXP103882,4/17/2025,IT,Office Supplies,Urban Services,204080,187735,Credit Card
EXP106108,1/5/2025,HR,Internet,Quick Supplies,97224,135756,Bank Transfer
EXP112731,4/22/2024,Marketing,Consulting,CloudNet,52361,26317,UPI
EXP122722,3/16/2024,Sales,Software,Star Traders,96220,125156,Bank Transfer
EXP112110,9/4/2024,Marketing,Utilities,CloudNet,135180,68885,Cash
EXP113989,4/12/2024,Administration,Utilities,Quick Supplies,107732,72856,Cash
EXP106770,11/13/2024,Finance,Marketing Campaign,Tech Solutions,91107,86182,Bank Transfer
EXP121584,1/13/2024,IT,Salary,CloudNet,283448,186114,Bank Transfer
EXP107476,12/26/2024,Finance,Training,Urban Services,234193,315567,Credit Card
EXP115936,7/26/2024,HR,Marketing Campaign,Global Systems,186281,151467,UPI
EXP120769,9/16/2024,Finance,Marketing Campaign,Tech Solutions,167074,234188,Cash
EXP116735,1/23/2024,HR,Maintenance,Urban Services,115867,66200,Credit Card
EXP119999,8/13/2024,HR,Travel,Prime Vendors,157794,198590,Bank Transfer
EXP118149,7/4/2024,IT,Marketing Campaign,Global Systems,45771,30490,Credit Card
EXP112366,1/30/2025,Sales,Travel,Prime Vendors,108563,155504,Credit Card
EXP110579,7/1/2024,IT,Travel,Data Corp,106163,55963,Cash
EXP113982,1/12/2024,IT,Internet,Bright Media,172748,256565,Bank Transfer
EXP114659,7/17/2024,Administration,Travel,CloudNet,45780,46589,UPI
EXP121412,1/2/2024,Marketing,Salary,Tech Solutions,96936,138441,Bank Transfer
EXP114007,6/4/2024,Sales,Maintenance,Urban Services,67326,41999,Credit Card
EXP108622,6/7/2024,Administration,Software,Tech Solutions,186847,192738,Credit Card
EXP118705,2/20/2025,IT,Office Supplies,Prime Vendors,273562,301624,Credit Card
EXP102154,9/28/2024,HR,Training,ABC Pvt Ltd,161637,120301,Bank Transfer
EXP115571,6/18/2024,Finance,Internet,Urban Services,64442,37025,UPI
EXP124029,2/29/2024,Administration,Maintenance,Quick Supplies,207487,177186,UPI
EXP107259,2/1/2024,Finance,Training,CloudNet,109402,144470,UPI
EXP124825,12/21/2024,Operation,Travel,CloudNet,27493,24518,UPI
EXP119802,11/20/2024,Operation,Utilities,CloudNet,273804,336900,Cash
EXP102298,7/28/2024,HR,Consulting,Urban Services,251698,348318,Cash
EXP119997,11/9/2024,Finance,Software,Global Systems,210981,175788,Bank Transfer
EXP112930,1/10/2025,Sales,Internet,Data Corp,21045,23927,Bank Transfer
EXP111976,1/3/2025,Administration,Internet,Bright Media,146198,158171,UPI
EXP108465,2/2/2025,Operation,Training,Tech Solutions,159605,140909,Bank Transfer
EXP112723,1/11/2024,HR,Consulting,Global Systems,149556,174202,Cash
EXP113463,7/16/2024,Sales,Training,Quick Supplies,73308,91615,Bank Transfer
EXP118625,10/20/2024,Administration,Travel,Prime Vendors,286237,211057,Credit Card
EXP100896,4/11/2025,Finance,Marketing Campaign,Tech Solutions,246532,236135,UPI
EXP121631,3/5/2025,HR,Office Supplies,Tech Solutions,125919,119146,UPI
EXP121245,6/10/2024,Operation,Consulting,Urban Services,238050,318945,Bank Transfer
EXP105191,3/20/2025,Sales,Consulting,Prime Vendors,32068,24844,Bank Transfer
EXP116164,11/9/2024,HR,Travel,Data Corp,276665,251053,Bank Transfer
EXP119294,9/9/2024,IT,Internet,Tech Solutions,256224,170621,UPI
EXP114384,9/2/2024,HR,Software,CloudNet,95479,94883,UPI
EXP100707,1/25/2025,Operation,Marketing Campaign,Data Corp,61211,56608,UPI
EXP106728,3/30/2024,Operation,Internet,Bright Media,182865,183097,Cash
EXP119261,4/10/2025,Marketing,Salary,Tech Solutions,294019,405182,Bank Transfer
EXP111521,3/31/2025,Sales,Salary,ABC Pvt Ltd,77655,73557,Bank Transfer
EXP108778,9/18/2024,HR,Travel,Urban Services,189687,151063,Cash
EXP118306,2/1/2025,IT,Office Supplies,Data Corp,276709,225585,Credit Card
EXP114065,7/6/2024,HR,Internet,Tech Solutions,81374,62968,Cash
EXP115165,5/22/2024,IT,Marketing Campaign,Bright Media,170913,151177,UPI
EXP110146,12/3/2025,Finance,Maintenance,Bright Media,20702,15308,UPI
EXP121600,4/5/2025,Finance,Office Supplies,Data Corp,211987,303177,Cash
EXP111685,3/8/2025,IT,Internet,Prime Vendors,237210,258378,UPI
EXP118420,2/24/2025,Operation,Training,CloudNet,165721,192703,UPI
EXP100205,3/29/2024,Sales,Maintenance,CloudNet,217564,177043,Cash
EXP122357,7/13/2024,Administration,Consulting,Quick Supplies,26225,17473,UPI
EXP117460,2/1/2025,HR,Maintenance,Urban Services,221693,196839,Credit Card
EXP115777,3/2/2025,Administration,Salary,Prime Vendors,95161,75006,Bank Transfer
EXP124210,9/4/2024,Sales,Marketing Campaign,Prime Vendors,257596,134206,Credit Card
EXP101791,5/3/2025,IT,Salary,Global Systems,259455,325606,Bank Transfer
EXP120506,8/8/2024,Marketing,Office Supplies,ABC Pvt Ltd,240192,341103,Credit Card
EXP102677,9/13/2024,IT,Software,Bright Media,233722,156243,Bank Transfer
EXP103538,1/2/2025,HR,Utilities,Star Traders,256799,378111,Cash
EXP121043,1/26/2024,Finance,Maintenance,Star Traders,204725,158435,Cash
EXP110041,9/9/2024,Operation,Marketing Campaign,ABC Pvt Ltd,94370,54675,Bank Transfer
EXP111658,2/3/2024,Finance,Maintenance,Star Traders,165133,169131,UPI
EXP100953,6/7/2024,IT,Salary,Tech Solutions,38006,41764,Credit Card
EXP115643,10/8/2024,HR,Salary,Bright Media,247172,362524,Credit Card
EXP116345,1/17/2025,Finance,Salary,Quick Supplies,198607,181558,Credit Card
EXP105701,9/16/2024,Finance,Software,Urban Services,49134,43476,Cash
EXP107731,5/7/2024,HR,Consulting,Quick Supplies,148592,176878,Bank Transfer
EXP111250,5/5/2025,Sales,Software,Tech Solutions,167400,120623,UPI
EXP122049,10/23/2024,Finance,Consulting,Star Traders,105510,127726,Bank Transfer
EXP104793,4/8/2024,Marketing,Software,Tech Solutions,105791,137671,UPI
EXP101005,5/9/2024,HR,Office Supplies,Urban Services,72828,67796,UPI
EXP117624,6/11/2024,Administration,Internet,ABC Pvt Ltd,207647,175924,Bank Transfer
EXP119949,11/15/2024,IT,Marketing Campaign,Data Corp,264109,189653,Cash
EXP121191,2/26/2024,Administration,Office Supplies,ABC Pvt Ltd,50630,62149,Credit Card
EXP117712,12/10/2024,IT,Maintenance,Quick Supplies,117104,96529,Bank Transfer
EXP100109,2/8/2024,Sales,Marketing Campaign,Quick Supplies,80382,77836,Cash
EXP108161,3/5/2024,Sales,Office Supplies,Global Systems,270523,351224,Cash
EXP124327,1/10/2024,IT,Travel,Star Traders,100588,147792,Bank Transfer
EXP109683,4/2/2024,Marketing,Marketing Campaign,Quick Supplies,86883,121175,Bank Transfer
EXP110369,11/13/2024,Marketing,Internet,Prime Vendors,274678,189115,Credit Card
EXP115939,4/14/2024,Operation,Salary,Quick Supplies,204311,115759,Cash
EXP123148,1/18/2024,Administration,Training,Data Corp,69834,83785,Cash
EXP117366,9/27/2024,Finance,Salary,ABC Pvt Ltd,253575,169038,UPI
EXP110019,11/14/2024,Finance,Office Supplies,Global Systems,258633,204863,Credit Card
EXP116145,1/26/2025,Sales,Internet,Urban Services,257629,143719,Bank Transfer
EXP109812,7/26/2024,HR,Internet,ABC Pvt Ltd,104665,154869,Credit Card
EXP120204,4/3/2024,HR,Consulting,Global Systems,113201,94928,UPI
EXP108054,12/14/2024,Finance,Salary,Urban Services,197357,271147,Cash
EXP102339,7/2/2024,Administration,Internet,CloudNet,251892,200633,Bank Transfer
EXP119925,1/25/2025,Finance,Office Supplies,Quick Supplies,67860,75668,UPI
EXP114861,2/18/2024,Marketing,Marketing Campaign,Prime Vendors,25313,32228,Cash
EXP114204,7/11/2024,Finance,Software,ABC Pvt Ltd,153869,78238,Cash
EXP113582,2/25/2025,IT,Salary,Urban Services,284577,327343,Bank Transfer
EXP124024,3/12/2024,IT,Salary,Tech Solutions,189872,265268,Credit Card
EXP110261,8/22/2024,Sales,Utilities,Prime Vendors,86042,92458,Bank Transfer
EXP122536,5/10/2025,IT,Software,Star Traders,271746,314536,UPI
EXP118084,10/29/2024,Marketing,Marketing Campaign,Urban Services,233853,185603,Cash
EXP117902,4/9/2025,Operation,Office Supplies,ABC Pvt Ltd,109959,90545,UPI
EXP122793,1/9/2025,IT,Office Supplies,Bright Media,268131,327256,Bank Transfer
EXP118002,8/16/2024,Administration,Office Supplies,Bright Media,241121,345889,UPI
EXP109163,6/27/2024,Marketing,Salary,Global Systems,125659,169239,Cash
EXP121182,9/15/2024,Operation,Office Supplies,Star Traders,93686,125384,UPI
EXP102101,3/13/2024,Marketing,Utilities,Tech Solutions,48630,64335,Credit Card
EXP115461,12/1/2024,Marketing,Training,Global Systems,72869,45940,Bank Transfer
EXP114763,3/27/2025,IT,Training,Data Corp,153431,164016,Credit Card
EXP121611,11/9/2024,Finance,Utilities,Quick Supplies,51698,39081,Bank Transfer
EXP118214,2/9/2024,IT,Utilities,Tech Solutions,172931,93128,UPI
EXP119245,4/16/2025,Finance,Maintenance,ABC Pvt Ltd,69075,79349,Bank Transfer
EXP119897,2/23/2025,IT,Software,Bright Media,28456,18725,UPI
EXP123473,3/8/2025,IT,Consulting,Quick Supplies,146064,109682,UPI
EXP121960,7/12/2024,Administration,Internet,Quick Supplies,146703,209819,Bank Transfer
EXP104045,11/12/2024,Finance,Office Supplies,Global Systems,202763,161966,Cash
EXP120228,10/22/2024,IT,Internet,Bright Media,141418,76029,UPI
EXP122929,4/1/2025,Administration,Internet,Global Systems,244851,175091,Bank Transfer
EXP118911,8/17/2024,Marketing,Internet,Global Systems,271101,196269,UPI
EXP108066,12/29/2024,HR,Marketing Campaign,ABC Pvt Ltd,120437,89257,UPI
EXP118717,6/6/2024,IT,Training,CloudNet,105210,95775,Bank Transfer
EXP110090,2/28/2024,Administration,Software,Urban Services,211878,240396,UPI
EXP118348,11/20/2024,HR,Training,Urban Services,268320,300736,Cash
EXP102730,5/17/2024,IT,Office Supplies,Prime Vendors,154952,183589,Cash
EXP111753,8/20/2024,Finance,Software,Star Traders,245991,248676,Cash
EXP101664,8/30/2024,Administration,Training,Global Systems,81076,88606,UPI
EXP112353,8/15/2024,Operation,Marketing Campaign,Star Traders,67682,93861,Cash
EXP124687,1/19/2025,Marketing,Utilities,Tech Solutions,208899,164430,Cash
EXP123787,2/28/2024,HR,Marketing Campaign,Bright Media,277144,383810,UPI
EXP118413,12/3/2025,HR,Training,Tech Solutions,157169,171072,Bank Transfer
EXP111062,4/10/2024,HR,Salary,ABC Pvt Ltd,152618,182748,Bank Transfer
EXP101476,5/23/2024,Operation,Internet,Bright Media,266188,319389,UPI
EXP105216,4/15/2024,IT,Internet,Global Systems,180361,183853,UPI
EXP105748,11/17/2024,IT,Salary,Data Corp,84661,117417,Credit Card
EXP107685,5/6/2024,Operation,Office Supplies,Star Traders,221744,201318,Bank Transfer
EXP121583,7/19/2024,Administration,Training,Tech Solutions,60231,57222,UPI
EXP103272,12/12/2024,Finance,Travel,Quick Supplies,134337,200294,Credit Card
EXP118282,2/24/2025,HR,Maintenance,Prime Vendors,116817,118639,Cash
EXP116421,5/15/2024,Administration,Internet,Quick Supplies,278457,385512,UPI
EXP104731,9/4/2024,Marketing,Marketing Campaign,CloudNet,203204,263693,Bank Transfer
EXP104913,4/5/2024,Administration,Consulting,ABC Pvt Ltd,250629,258337,Cash
EXP117854,6/15/2024,Marketing,Office Supplies,Quick Supplies,241671,230530,Credit Card
EXP124698,12/8/2024,Marketing,Utilities,Global Systems,66102,60997,UPI
EXP120097,11/19/2024,Administration,Salary,CloudNet,29194,35407,Bank Transfer
EXP109559,2/8/2025,HR,Software,Quick Supplies,217991,238544,Bank Transfer
EXP100050,2/14/2025,IT,Consulting,Global Systems,83626,79985,Cash
EXP108815,9/5/2024,Operation,Salary,ABC Pvt Ltd,103500,57971,Credit Card
EXP124016,5/3/2024,IT,Consulting,Bright Media,262221,193488,Cash
EXP119995,1/15/2025,Sales,Internet,Urban Services,280542,262793,Bank Transfer
EXP106164,10/1/2024,Sales,Maintenance,Data Corp,110329,120708,Bank Transfer
EXP111048,5/3/2025,Sales,Consulting,Tech Solutions,98889,138288,UPI
EXP123558,6/4/2024,IT,Office Supplies,Bright Media,272987,280622,Credit Card
EXP101686,1/9/2024,HR,Utilities,Star Traders,249705,350787,Bank Transfer
EXP113394,3/31/2024,Finance,Software,Urban Services,88711,45872,UPI
EXP108292,3/19/2024,HR,Salary,CloudNet,129731,87912,Bank Transfer
EXP104398,7/13/2024,Marketing,Travel,Star Traders,116128,85433,Bank Transfer
EXP107413,2/25/2024,Finance,Consulting,Prime Vendors,44047,55412,Credit Card
EXP106481,5/11/2025,Operation,Consulting,Prime Vendors,112047,78176,UPI
EXP112902,12/31/2024,IT,Software,Star Traders,96793,129061,Credit Card
EXP108891,3/6/2025,Sales,Training,Quick Supplies,182854,266661,UPI
EXP108404,3/19/2024,HR,Travel,Global Systems,198761,159067,Bank Transfer
